Original_Index,Split_Set,Weekly_Sales
4678,Train,244899.2
4679,Train,236920.49
4680,Train,256091.32
4681,Train,282552.58
4682,Validation,266300.98
4683,Train,242526.7
4684,Validation,248051.53
4685,Validation,287346.29
4686,Train,278067.73
4687,Test,246970.97
4688,Validation,251327.67
4689,Validation,275911.97
4690,Validation,312698.67
4691,Validation,261837.2
4692,Test,249798.75
4693,Train,270497.51
4694,Validation,295841.84
4695,Validation,276899.95
4696,Train,261851.74
4697,Test,261131.09
4698,Validation,286082.76
4699,Validation,290444.31
4700,Validation,261666.29
4701,Test,244338.31
4702,Test,273690.37
4703,Train,287033.64
4704,Train,253205.89
4705,Validation,249134.32
4706,Train,258533.12
4707,Test,297753.49
4708,Validation,270097.76
4709,Train,247672.56
4710,Test,237129.81
4711,Validation,286428.78
4712,Validation,277417.53
4713,Validation,252709.58
4714,Validation,242813.51
4715,Validation,265444.9
4716,Validation,291781.15
4717,Validation,254412.34
4718,Train,253731.13
4719,Validation,956228.96
4720,Train,994610.99
4721,Validation,983963.07
4722,Test,905756.13
4723,Validation,918295.79
4724,Train,921247.88
4725,Test,892070.82
4726,Validation,880742.35
4727,Test,979428.66
4728,Validation,950684.2
4729,Validation,923344.54
4730,Test,910240.68
4731,Validation,859922.19
4732,Test,953495.48
4733,Validation,933924.44
4734,Test,913616.32
4735,Validation,942868.38
4736,Validation,966187.51
4737,Train,954681.56
4738,Test,941612.04
4739,Validation,895800.07
4740,Validation,919229.36
4741,Validation,911210.81
4742,Train,930269.79
4743,Train,902050.95
4744,Train,875976.83
4745,Validation,987435.35
4746,Validation,951208.65
4747,Validation,985152.94
4748,Validation,855421.39
4749,Validation,964356.74
4750,Validation,932240.96
4751,Test,885445.47
4752,Validation,867539.07
4753,Validation,865709.11
4754,Validation,931710.67
4755,Validation,888703.62
4756,Validation,936293.6
4757,Validation,926294.02
4758,Train,972292.31
4759,Validation,979730.78
4760,Validation,955766.33
4761,Train,1309476.68
4762,Validation,1001512.21
4763,Validation,1086661.02
4764,Validation,1227148.13
4765,Validation,1620748.25
4766,Test,902109.69
4767,Validation,900646.94
4768,Validation,898610.33
4769,Validation,891025.39
4770,Validation,836717.75
4771,Validation,971932.87
4772,Validation,1015654.6
4773,Test,1062629.3
4774,Validation,953331.45
4775,Test,963910.81
4776,Validation,943951.67
4777,Validation,1014218.8
4778,Validation,922898.38
4779,Validation,884233.67
4780,Validation,975479.83
4781,Test,941829.0
4782,Test,1051518.45
4783,Train,895973.02
4784,Train,965853.58
4785,Validation,966232.69
4786,Test,945018.83
4787,Train,941311.83
4788,Validation,947229.24
4789,Test,943912.77
4790,Test,968258.09
4791,Validation,923795.04
4792,Validation,911106.22
4793,Validation,926934.57
4794,Test,903882.96
4795,Validation,913236.62
4796,Validation,851461.9
4797,Validation,942236.45
4798,Train,956251.18
4799,Train,960418.54
4800,Validation,871404.6
4801,Test,926455.64
4802,Train,930506.14
4803,Test,927249.61
4804,Validation,902852.73
4805,Validation,871847.85
4806,Validation,954069.45
4807,Validation,911788.79
4808,Validation,953693.23
4809,Validation,958063.87
4810,Train,992621.93
4811,Test,991570.02
4812,Validation,947552.44
4813,Validation,1345595.82
4814,Validation,988742.08
4815,Validation,1084243.91
4816,Validation,1151052.86
4817,Test,1593655.96
4818,Train,965512.36
4819,Validation,953844.85
4820,Validation,913755.12
4821,Train,910899.05
4822,Validation,872450.37
4823,Train,939367.14
4824,Validation,1047658.09
4825,Train,1123446.51
4826,Validation,950154.24
4827,Validation,990263.7
4828,Test,976393.43
4829,Validation,999298.43
4830,Validation,945143.33
4831,Validation,938861.77
4832,Validation,1091020.37
4833,Validation,987353.65
4834,Validation,977628.78
4835,Validation,940299.87
4836,Validation,991104.4
4837,Validation,949625.52
4838,Validation,998672.85
4839,Validation,1015737.61
4840,Test,977062.44
4841,Validation,999511.29
4842,Validation,982345.51
4843,Train,1000285.1
4844,Test,942970.63
4845,Validation,1007867.68
4846,Train,954677.75
4847,Validation,950929.59
4848,Validation,917883.79
4849,Validation,973250.41
4850,Test,1004523.59
4851,Validation,1013820.86
4852,Validation,926250.21
4853,Train,933487.71
4854,Validation,976415.56
4855,Validation,955211.7
4856,Train,943047.78
4857,Train,928629.31
4858,Validation,968896.68
4859,Validation,948613.39
4860,Validation,963516.28
4861,Test,956987.81
4862,Test,1230613.5
4863,Train,1168815.31
4864,Validation,1270658.64
4865,Validation,1020651.74
4866,Validation,1162610.27
4867,Validation,1150344.39
4868,Validation,1117536.09
4869,Validation,1078900.44
4870,Train,1189556.47
4871,Test,1198014.97
4872,Validation,1084487.55
4873,Validation,1110827.48
4874,Validation,1096930.65
4875,Validation,1182099.88
4876,Validation,1104277.57
4877,Test,1078182.18
4878,Train,1223777.48
4879,Test,1282378.71
4880,Validation,1160412.71
4881,Validation,1198025.76
4882,Test,1230245.74
4883,Validation,1245827.08
4884,Validation,1268766.76
4885,Validation,1124414.87
4886,Validation,1121756.43
4887,Train,1139131.78
4888,Train,1180183.39
4889,Validation,1090587.5
4890,Train,1033719.5
4891,Validation,917693.06
4892,Validation,948660.79
4893,Validation,961685.98
4894,Validation,831443.61
4895,Validation,758069.78
4896,Validation,771065.21
4897,Validation,874615.32
4898,Validation,798376.99
4899,Validation,827705.82
4900,Test,857797.33
4901,Validation,843755.12
4902,Validation,870914.69
4903,Validation,846850.35
4904,Validation,1781866.98
4905,Test,982598.88
4906,Validation,1108580.19
4907,Test,1314987.4
4908,Validation,1779236.54
4909,Train,576332.05
4910,Validation,649289.75
4911,Validation,687670.78
4912,Validation,659902.07
4913,Validation,633289.78
4914,Validation,747577.05
4915,Test,859258.17
4916,Validation,865305.88
4917,Validation,841129.26
4918,Validation,850448.54
4919,Validation,830601.39
4920,Validation,800662.82
4921,Validation,762184.1
4922,Validation,762620.94
4923,Validation,813352.41
4924,Validation,795157.2
4925,Train,841778.34
4926,Validation,811824.06
4927,Test,835181.18
4928,Validation,826155.95
4929,Validation,776838.56
4930,Train,850708.6
4931,Train,955466.84
4932,Train,855130.21
4933,Validation,828594.86
4934,Validation,849397.57
4935,Validation,874453.88
4936,Test,827717.85
4937,Test,813845.5
4938,Test,820188.42
4939,Validation,770820.27
4940,Validation,826820.71
4941,Train,819911.89
4942,Test,820288.35
4943,Train,897037.25
4944,Validation,813486.55
4945,Test,922440.64
4946,Train,738792.11
4947,Validation,705802.45
4948,Validation,749676.95
4949,Validation,791637.53
4950,Train,772859.25
4951,Validation,811328.4
4952,Test,808821.5
4953,Test,653468.75
4954,Validation,880576.33
4955,Test,820964.1
4956,Test,1733822.4
4957,Validation,903606.03
4958,Test,948964.99
4959,Test,1115255.65
4960,Test,1550214.02
4961,Test,904650.55
4962,Train,671708.09
4963,Validation,625135.11
4964,Validation,669850.04
4965,Validation,588722.99
4966,Validation,746901.03
4967,Validation,849779.14
4968,Validation,824568.39
4969,Test,805028.74
4970,Validation,766571.1
4971,Train,796351.35
4972,Validation,793045.82
4973,Validation,760671.1
4974,Validation,744525.69
4975,Validation,860293.46
4976,Validation,788633.42
4977,Test,794660.24
4978,Validation,721212.45
4979,Validation,772036.6
4980,Train,802383.63
4981,Validation,819196.68
4982,Test,822167.17
4983,Validation,932195.52
4984,Validation,873415.01
4985,Test,848289.41
4986,Validation,911696.0
4987,Test,892133.41
4988,Validation,985479.64
4989,Validation,825763.48
4990,Train,841224.74
4991,Test,808030.15
4992,Validation,866216.36
4993,Validation,888368.8
4994,Test,887979.47
4995,Validation,895274.72
4996,Validation,931278.97
4997,Test,984833.35
4998,Test,821568.64
4999,Validation,772302.94
5000,Validation,814099.86
5001,Validation,866064.4
5002,Test,873643.14
5003,Test,829284.67
5004,Validation,865137.6
5005,Validation,467546.74
5006,Test,469563.7
5007,Train,470281.03
5008,Validation,447519.44
5009,Train,480203.43
5010,Train,441434.2
5011,Test,428851.99
5012,Validation,404438.51
5013,Test,435972.82
5014,Test,453016.91
5015,Validation,483699.56
5016,Validation,434116.8
5017,Validation,457899.64
5018,Validation,489372.02
5019,Validation,476733.74
5020,Validation,474917.98
5021,Validation,447050.42
5022,Validation,471088.88
5023,Validation,467711.18
5024,Validation,485694.72
5025,Validation,434879.87
5026,Train,434252.15
5027,Train,471713.59
5028,Validation,466962.04
5029,Validation,452021.2
5030,Validation,432451.91
5031,Validation,467442.94
5032,Validation,470436.8
5033,Validation,437949.9
5034,Validation,412050.73
5035,Validation,431294.45
5036,Test,434471.38
5037,Test,454694.21
5038,Test,419348.59
5039,Train,422169.47
5040,Validation,444351.61
5041,Test,453308.15
5042,Validation,424956.3
5043,Train,392654.26
5044,Test,405860.37
5045,Validation,425804.8
5046,Validation,411615.71
5047,Train,408891.49
5048,Validation,360266.09
5049,Validation,404545.03
5050,Train,410214.7
5051,Validation,422093.59
5052,Validation,359310.65
5053,Train,384659.85
5054,Test,410497.73
5055,Train,399191.05
5056,Validation,372174.12
5057,Train,417521.7
5058,Validation,401501.2
5059,Test,427175.03
5060,Train,380279.44
5061,Validation,402579.84
5062,Train,407506.78
5063,Validation,431412.22
5064,Test,390732.02
5065,Test,385672.11
5066,Validation,428727.61
5067,Validation,414986.54
5068,Validation,374574.72
5069,Validation,340708.78
5070,Train,393401.4
5071,Validation,395316.65
5072,Test,376183.44
5073,Train,348655.2
5074,Train,373703.95
5075,Validation,374182.04
5076,Test,394645.25
5077,Validation,360009.94
5078,Validation,354270.77
5079,Validation,377464.62
5080,Test,385631.48
5081,Test,361311.41
5082,Train,354361.08
5083,Validation,381017.75
5084,Test,380188.69
5085,Test,373267.58
5086,Validation,344964.2
5087,Test,350276.29
5088,Validation,352960.64
5089,Validation,343108.12
5090,Validation,322405.13
5091,Train,314910.37
5092,Train,346137.87
5093,Validation,342076.99
5094,Test,328633.34
5095,Validation,306193.81
5096,Test,313387.11
5097,Test,328498.92
5098,Train,332901.94
5099,Train,332811.55
5100,Test,293350.51
5101,Validation,312298.37
5102,Train,341503.92
5103,Train,325262.46
5104,Validation,287425.22
5105,Test,329467.82
5106,Validation,325976.34
5107,Validation,330927.21
5108,Test,301444.94
5109,Validation,310982.87
5110,Test,335741.9
5111,Train,326316.73
5112,Train,313270.45
5113,Validation,315396.72
5114,Validation,318674.93
5115,Train,335345.82
5116,Validation,317872.51
5117,Train,304144.9
5118,Validation,331026.11
5119,Validation,339407.94
5120,Test,323915.32
5121,Validation,308389.82
5122,Validation,312467.52
5123,Validation,330518.34
5124,Validation,324801.13
5125,Test,306098.17
5126,Train,306005.53
5127,Validation,338273.38
5128,Validation,333146.88
5129,Validation,306411.01
5130,Validation,291530.43
5131,Validation,306578.89
5132,Validation,298337.41
5133,Validation,303289.55
5134,Train,279643.43
5135,Test,304989.97
5136,Validation,298947.51
5137,Test,314607.22
5138,Test,282545.55
5139,Validation,282647.48
5140,Validation,293728.57
5141,Validation,301893.63
5142,Validation,293804.45
5143,Test,270677.98
5144,Test,277137.86
5145,Validation,300236.85
5146,Validation,287360.05
5147,Train,272489.41
5148,Validation,536006.73
5149,Test,529852.7
5150,Validation,510382.5
5151,Test,513615.82
5152,Train,519255.68
5153,Train,513015.35
5154,Train,460020.74
5155,Test,515777.97
5156,Validation,540189.7
5157,Validation,513327.55
5158,Validation,524544.83
5159,Validation,527019.78
5160,Test,517850.83
5161,Validation,543234.77
5162,Validation,505196.08
5163,Validation,510494.7
5164,Test,532241.22
5165,Validation,479195.02
5166,Validation,481915.11
5167,Validation,505761.62
5168,Validation,485419.39
5169,Validation,498292.53
5170,Validation,502456.04
5171,Test,485150.01
5172,Train,491998.12
5173,Validation,487912.95
5174,Test,508576.62
5175,Validation,491815.83
5176,Train,486930.72
5177,Validation,512157.25
5178,Train,510427.53
5179,Validation,510296.07
5180,Test,501251.4
5181,Validation,494265.48
5182,Validation,529877.93
5183,Validation,524483.65
5184,Validation,498925.86
5185,Validation,510425.4
5186,Validation,514485.9
5187,Validation,539683.42
5188,Train,517546.69
5189,Validation,518124.16
5190,Validation,518220.72
5191,Validation,508213.14
5192,Validation,511207.52
5193,Validation,534285.21
5194,Validation,576809.92
5195,Test,460331.7
5196,Validation,542464.02
5197,Train,525616.9
5198,Validation,526486.82
5199,Train,513672.36
5200,Validation,583835.18
5201,Validation,522514.32
5202,Validation,536840.69
5203,Validation,514758.19
5204,Test,527572.25
5205,Validation,505610.4
5206,Validation,478503.06
5207,Test,522105.93
5208,Validation,534578.78
5209,Validation,543703.16
5210,Validation,543775.87
5211,Validation,526434.37
5212,Validation,502918.18
5213,Train,547513.3
5214,Train,511871.63
5215,Validation,533564.42
5216,Validation,507086.75
5217,Validation,500381.23
5218,Validation,509647.25
5219,Validation,525132.36
5220,Validation,509276.22
5221,Test,517021.3
5222,Validation,489059.93
5223,Test,498749.62
5224,Train,505543.53
5225,Validation,504974.95
5226,Validation,510787.46
5227,Validation,502504.39
5228,Train,506897.98
5229,Validation,527947.21
5230,Test,530367.83
5231,Test,506273.74
5232,Validation,513341.94
5233,Test,516556.94
5234,Validation,516402.1
5235,Test,522816.85
5236,Validation,513636.01
5237,Validation,522784.33
5238,Validation,517355.44
5239,Validation,555925.6
5240,Validation,501268.78
5241,Train,527495.09
5242,Test,522554.04
5243,Test,527117.81
5244,Test,537224.52
5245,Validation,533905.67
5246,Train,605791.46
5247,Train,451327.61
5248,Validation,558343.57
5249,Validation,546221.4
5250,Validation,543894.07
5251,Validation,514116.58
5252,Test,555424.24
5253,Test,527041.46
5254,Validation,541071.29
5255,Validation,518696.89
5256,Train,525559.17
5257,Test,535937.25
5258,Validation,484588.34
5259,Train,520887.23
5260,Validation,533734.94
5261,Validation,564848.78
5262,Validation,506973.17
5263,Validation,523483.19
5264,Train,528807.45
5265,Validation,535311.64
5266,Validation,527983.04
5267,Train,534847.96
5268,Train,540625.79
5269,Test,531811.85
5270,Train,528940.78
5271,Validation,508573.16
5272,Test,484032.75
5273,Test,508309.81
5274,Validation,519498.32
5275,Validation,506005.47
5276,Validation,503744.56
5277,Validation,514489.17
5278,Validation,521959.28
5279,Validation,500964.59
5280,Train,509633.71
5281,Validation,522665.04
5282,Test,538344.1
5283,Validation,526838.14
5284,Validation,514651.74
5285,Train,521320.98
5286,Test,527953.14
5287,Validation,546122.37
5288,Validation,521810.75
5289,Validation,551969.1
5290,Validation,534738.43
5291,Validation,358496.14
5292,Test,342214.9
5293,Train,327237.92
5294,Validation,334222.73
5295,Validation,372239.89
5296,Validation,342023.92
5297,Validation,333025.47
5298,Test,335858.11
5299,Test,368929.55
5300,Validation,341630.46
5301,Train,337723.49
5302,Validation,335121.82
5303,Test,337979.65
5304,Validation,383657.44
5305,Validation,346174.3
5306,Test,340497.08
5307,Validation,326469.43
5308,Validation,376184.88
5309,Train,354828.65
5310,Train,335691.85
5311,Validation,322046.76
5312,Validation,361181.48
5313,Validation,343850.34
5314,Validation,338277.71
5315,Validation,328336.85
5316,Test,336378.38
5317,Validation,378574.44
5318,Train,341400.72
5319,Validation,329139.73
5320,Validation,322868.56
5321,Train,377096.55
5322,Train,336227.69
5323,Validation,336253.19
5324,Test,330604.9
5325,Test,360256.58
5326,Validation,351271.36
5327,Validation,337743.26
5328,Validation,339042.18
5329,Validation,341219.63
5330,Validation,380870.09
5331,Validation,340147.2
5332,Validation,348593.99
5333,Train,360857.98
5334,Validation,351925.36
5335,Validation,355965.23
5336,Train,334441.15
5337,Test,369106.72
5338,Test,303908.81
5339,Test,386344.54
5340,Validation,356138.79
5341,Validation,341098.08
5342,Train,357557.16
5343,Test,402341.76
5344,Validation,377672.46
5345,Validation,364606.7
5346,Validation,354232.34
5347,Validation,405429.43
5348,Train,357897.18
5349,Validation,349459.95
5350,Train,351541.62
5351,Validation,382098.13
5352,Test,392152.3
5353,Train,362758.94
5354,Train,362952.34
5355,Train,344225.99
5356,Validation,422186.65
5357,Train,366977.79
5358,Validation,365730.76
5359,Validation,356886.1
5360,Validation,396826.06
5361,Validation,381763.02
5362,Test,356797.0
5363,Train,354078.95
5364,Validation,387334.04
5365,Validation,399699.17
5366,Train,367181.71
5367,Validation,365562.67
5368,Validation,355131.33
5369,Train,437631.44
5370,Validation,387844.05
5371,Validation,362224.7
5372,Train,365672.55
5373,Test,416953.51
5374,Train,397771.68
5375,Validation,408188.88
5376,Validation,394665.28
5377,Validation,366819.84
5378,Test,449516.29
5379,Validation,400430.78
5380,Train,402709.17
5381,Train,378539.17
5382,Test,436970.1
5383,Test,411116.95
5384,Validation,392003.13
5385,Validation,393715.71
5386,Validation,411252.02
5387,Validation,435401.64
5388,Validation,404283.84
5389,Validation,419717.41
5390,Validation,342667.35
5391,Validation,478483.2
5392,Validation,423260.82
5393,Validation,405215.91
5394,Test,412882.31
5395,Test,457711.68
5396,Validation,469787.38
5397,Train,415513.97
5398,Train,409411.61
5399,Test,471115.38
5400,Test,452792.53
5401,Validation,428465.11
5402,Test,412456.48
5403,Test,408679.36
5404,Validation,499267.66
5405,Validation,435790.74
5406,Test,401615.8
5407,Validation,419964.77
5408,Validation,491755.69
5409,Validation,429914.6
5410,Test,412314.71
5411,Validation,422810.12
5412,Test,435579.7
5413,Validation,448110.25
5414,Validation,430222.07
5415,Validation,405938.35
5416,Validation,404634.36
5417,Validation,471086.22
5418,Test,416036.75
5419,Validation,441683.74
5420,Validation,407186.47
5421,Test,469311.17
5422,Validation,436690.13
5423,Validation,411866.46
5424,Validation,397428.22
5425,Validation,424904.95
5426,Validation,490274.82
5427,Validation,430944.39
5428,Validation,409600.98
5429,Validation,398468.08
5430,Validation,458479.01
5431,Validation,437320.66
5432,Test,428806.46
5433,Validation,417290.38
5434,Validation,1230596.8
5435,Validation,1266229.07
5436,Validation,1230591.97
5437,Validation,1168582.02
5438,Validation,1266254.21
5439,Test,1244391.83
5440,Validation,1301590.13
5441,Validation,1235094.66
5442,Validation,1463942.62
5443,Validation,1327035.27
5444,Validation,1242874.98
5445,Test,1280231.85
5446,Train,1263836.59
5447,Validation,1355704.21
5448,Test,1226997.7
5449,Train,1350673.98
5450,Validation,1365541.59
5451,Test,1512207.95
5452,Test,1371405.33
5453,Validation,1368312.45
5454,Test,1280414.8
5455,Train,1352547.7
5456,Validation,1330473.47
5457,Validation,1339811.68
5458,Validation,1314651.83
5459,Validation,1308222.24
5460,Validation,1409989.67
5461,Test,1371465.66
5462,Train,1471816.52
5463,Validation,1417515.93
5464,Validation,1345167.61
5465,Validation,1279666.47
5466,Validation,1252915.43
5467,Validation,1199449.54
5468,Test,1219583.91
5469,Validation,1286598.59
5470,Validation,1238742.0
5471,Train,1261109.01
5472,Validation,1294769.08
5473,Validation,1293707.19
5474,Train,1291398.71
5475,Test,1370659.54
5476,Test,2149355.2
5477,Validation,1431910.98
5478,Validation,1630564.48
5479,Validation,1842172.46
5480,Train,2495489.25
5481,Validation,1230012.16
5482,Validation,1224475.12
5483,Train,1193199.39
5484,Validation,1243370.74
5485,Test,1158698.44
5486,Validation,1343773.94
5487,Validation,1227893.89
5488,Train,1335233.74
5489,Validation,1240921.19
5490,Validation,1316385.43
5491,Validation,1283716.81
5492,Validation,1348410.05
5493,Validation,1284334.79
5494,Train,1316849.36
5495,Test,1350646.16
5496,Validation,1348031.55
5497,Test,1563140.85
5498,Test,1379651.87
5499,Validation,1370920.87
5500,Validation,1325022.77
5501,Test,1373907.21
5502,Validation,1406124.14
5503,Validation,1541745.59
5504,Validation,1442092.08
5505,Validation,1451392.67
5506,Train,1363167.95
5507,Validation,1429829.36
5508,Test,1414564.53
5509,Validation,1380257.12
5510,Validation,1416005.59
5511,Validation,1426418.53
5512,Train,1518790.89
5513,Validation,1514055.97
5514,Validation,1629066.9
5515,Validation,1573898.63
5516,Validation,1465089.85
5517,Validation,1429345.86
5518,Train,1372500.63
5519,Validation,1338657.95
5520,Test,1311775.83
5521,Validation,1443884.39
5522,Test,1384721.84
5523,Validation,1465283.29
5524,Validation,1472663.1
5525,Validation,1553629.59
5526,Validation,1456957.38
5527,Test,1510397.27
5528,Test,2338832.4
5529,Validation,1632894.58
5530,Train,1781528.77
5531,Test,1991824.05
5532,Validation,2554482.84
5533,Test,1537139.56
5534,Train,1478537.93
5535,Validation,1369125.37
5536,Train,1394841.03
5537,Train,1320301.61
5538,Validation,1396150.15
5539,Validation,1442988.44
5540,Test,1511041.69
5541,Train,1412065.04
5542,Validation,1453047.02
5543,Validation,1470764.35
5544,Validation,1522421.07
5545,Validation,1469593.37
5546,Validation,1499727.02
5547,Validation,1764847.94
5548,Validation,1580732.73
5549,Validation,1433391.04
5550,Validation,1456997.2
5551,Validation,1512227.34
5552,Validation,1470792.41
5553,Test,1522978.54
5554,Validation,1596036.66
5555,Validation,1640476.77
5556,Validation,1623442.24
5557,Validation,1587499.82
5558,Train,1532316.79
5559,Train,1492388.98
5560,Train,1659221.99
5561,Train,1471261.76
5562,Validation,1582168.27
5563,Validation,1487797.54
5564,Validation,1608277.74
5565,Validation,1641867.92
5566,Validation,1720221.91
5567,Validation,1724669.75
5568,Train,1710923.94
5569,Train,1609811.75
5570,Train,1447614.08
5571,Validation,1555672.51
5572,Validation,1495607.07
5573,Train,1574408.67
5574,Validation,1494417.07
5575,Validation,1577486.33
5576,Train,1569502.0
5577,Validation,1001943.8
5578,Validation,955338.29
5579,Validation,916289.2
5580,Validation,863917.41
5581,Validation,990152.28
5582,Validation,899352.4
5583,Test,894865.3
5584,Validation,873354.58
5585,Train,1041202.13
5586,Train,919839.19
5587,Train,882636.96
5588,Validation,844958.49
5589,Test,816838.31
5590,Validation,1009797.06
5591,Validation,907262.47
5592,Train,885613.91
5593,Test,1008483.07
5594,Validation,1052429.03
5595,Train,1007574.67
5596,Train,973105.3
5597,Validation,940405.03
5598,Validation,1087578.78
5599,Validation,1058250.91
5600,Validation,959229.09
5601,Validation,922341.82
5602,Validation,953393.02
5603,Validation,1057295.87
5604,Test,924011.76
5605,Validation,932397.0
5606,Train,922328.02
5607,Validation,976453.34
5608,Test,967310.82
5609,Validation,855046.95
5610,Test,844373.31
5611,Train,891152.33
5612,Validation,972405.38
5613,Validation,917883.17
5614,Validation,882180.91
5615,Validation,875038.84
5616,Validation,968270.66
5617,Validation,935481.32
5618,Validation,852452.93
5619,Validation,1166142.85
5620,Test,1000582.06
5621,Validation,1111215.72
5622,Validation,1179036.3
5623,Train,1648829.18
5624,Validation,811318.3
5625,Train,894280.19
5626,Train,771315.62
5627,Train,764014.75
5628,Test,775910.43
5629,Validation,904261.65
5630,Train,931939.52
5631,Train,968694.45
5632,Validation,888869.27
5633,Validation,977070.62
5634,Validation,860255.58
5635,Validation,871024.26
5636,Train,834621.39
5637,Validation,841889.08
5638,Validation,947753.32
5639,Test,874446.32
5640,Train,965056.4
5641,Validation,847246.5
5642,Validation,1016752.55
5643,Test,903864.02
5644,Validation,907110.83
5645,Validation,972373.81
5646,Train,1075687.74
5647,Validation,984336.04
5648,Test,971422.67
5649,Validation,977103.64
5650,Test,1048866.3
5651,Train,1107366.06
5652,Validation,953252.14
5653,Validation,980642.1
5654,Test,929096.9
5655,Validation,1063818.2
5656,Test,955506.95
5657,Train,943237.12
5658,Validation,969611.3
5659,Validation,957298.26
5660,Test,1021391.99
5661,Validation,890661.79
5662,Validation,876583.98
5663,Test,912857.1
5664,Validation,1070389.98
5665,Validation,936751.68
5666,Train,942319.65
5667,Validation,941675.95
5668,Train,1011321.18
5669,Train,1037687.07
5670,Validation,905399.99
5671,Test,1230011.95
5672,Validation,1059676.62
5673,Validation,1158708.98
5674,Validation,1198670.19
5675,Validation,1601585.7
5676,Train,908853.15
5677,Validation,954576.86
5678,Validation,780607.52
5679,Train,811365.42
5680,Train,770157.29
5681,Test,979552.34
5682,Validation,999785.48
5683,Validation,975500.87
5684,Validation,919301.81
5685,Validation,927732.02
5686,Validation,954233.87
5687,Validation,891154.18
5688,Validation,844490.86
5689,Train,871945.64
5690,Validation,1132064.23
5691,Validation,857811.17
5692,Validation,896979.93
5693,Test,875372.91
5694,Validation,993311.59
5695,Test,967729.35
5696,Validation,896295.41
5697,Validation,991054.49
5698,Test,1037464.27
5699,Validation,1079386.88
5700,Validation,977950.28
5701,Test,1033552.18
5702,Test,988764.84
5703,Validation,1182901.56
5704,Test,979848.71
5705,Validation,968502.38
5706,Validation,954396.85
5707,Validation,1068346.76
5708,Validation,1007906.43
5709,Validation,969387.48
5710,Validation,945318.47
5711,Validation,987264.67
5712,Test,1088248.4
5713,Train,901709.82
5714,Validation,899768.4
5715,Validation,919595.44
5716,Test,1069112.0
5717,Test,982523.26
5718,Train,918170.5
5719,Validation,921264.52
5720,Validation,1086533.18
5721,Validation,1075656.34
5722,Validation,1052034.74
5723,Train,991941.73
5724,Test,1063557.49
5725,Validation,1023997.71
5726,Train,1006597.69
5727,Validation,1015196.46
5728,Validation,1168826.39
5729,Validation,1082158.21
5730,Validation,1043388.79
5731,Validation,1067340.74
5732,Validation,1063960.11
5733,Validation,1175738.22
5734,Validation,1116439.02
5735,Validation,1163234.33
5736,Validation,1246654.24
5737,Validation,1305068.1
5738,Validation,1217199.39
5739,Validation,1202963.06
5740,Validation,1174209.52
5741,Test,1273279.79
5742,Validation,1176079.59
5743,Validation,1179788.38
5744,Validation,1192213.87
5745,Validation,1211136.63
5746,Validation,1338132.72
5747,Test,1285976.53
5748,Validation,1353838.39
5749,Test,1173131.63
5750,Validation,1223355.5
5751,Validation,1172672.27
5752,Train,1111170.91
5753,Validation,1110941.78
5754,Test,1109216.35
5755,Validation,1162042.24
5756,Validation,1133913.33
5757,Validation,1156003.7
5758,Validation,1144854.56
5759,Validation,1163878.49
5760,Validation,1175326.23
5761,Validation,1172155.28
5762,Validation,1866681.57
5763,Validation,1220115.75
5764,Validation,1434908.13
5765,Validation,1627904.68
5766,Validation,2225016.73
5767,Validation,1001790.16
5768,Validation,1153596.53
5769,Validation,1052609.16
5770,Validation,1088025.8
5771,Validation,1026439.93
5772,Train,1179420.5
5773,Test,1150003.36
5774,Train,1203399.64
5775,Validation,1099714.93
5776,Test,1229257.7
5777,Validation,1159089.6
5778,Validation,1115504.26
5779,Validation,1140578.16
5780,Train,1179125.48
5781,Validation,1206252.12
5782,Validation,1192982.07
5783,Validation,1304481.75
5784,Train,1178841.05
5785,Validation,1244956.91
5786,Validation,1270025.74
5787,Test,1244542.33
5788,Test,1278304.33
5789,Validation,1297584.95
5790,Validation,1311690.11
5791,Validation,1289151.84
5792,Test,1244381.98
5793,Train,1333347.78
5794,Validation,1338862.58
5795,Train,1245772.7
5796,Train,1292830.93
5797,Validation,1248330.1
5798,Train,1402233.69
5799,Validation,1356689.88
5800,Train,1412959.97
5801,Train,1328740.71
5802,Test,1283849.38
5803,Validation,1280958.97
5804,Validation,1197019.39
5805,Validation,1173059.79
5806,Train,1160619.61
5807,Test,1277882.77
5808,Validation,1247130.22
5809,Test,1214944.29
5810,Validation,1274463.02
5811,Validation,1315684.86
5812,Test,1302499.23
5813,Test,1230118.02
5814,Validation,1906713.35
5815,Train,1292436.23
5816,Validation,1548661.45
5817,Validation,1682368.32
5818,Validation,2263722.68
5819,Validation,1264014.16
5820,Train,1208191.61
5821,Validation,1134767.28
5822,Test,1116295.24
5823,Validation,1079398.81
5824,Validation,1208825.6
5825,Validation,1238844.56
5826,Validation,1330451.46
5827,Test,1224915.66
5828,Validation,1239813.26
5829,Validation,1243814.77
5830,Validation,1201511.62
5831,Test,1215354.38
5832,Test,1239423.19
5833,Validation,1460234.31
5834,Validation,1323004.73
5835,Test,1220815.33
5836,Validation,1248950.65
5837,Validation,1359770.73
5838,Validation,1353285.1
5839,Validation,1331514.44
5840,Validation,1424500.47
5841,Train,1374891.36
5842,Test,1436383.84
5843,Validation,1384584.59
5844,Validation,1386407.17
5845,Validation,1355600.01
5846,Test,1456300.89
5847,Validation,1332594.07
5848,Validation,1347175.93
